interaction_id,user_id,destination_id,tipe_interaksi,skor_interaksi,timestamp,durasi_detik,platform,rating_diberikan,session_id
INT0000291,USR00620,DST0004,like,0.5407,2025-05-26 06:56:41,,Web,,SES305096
INT0000292,USR00548,DST0029,share,0.742,2025-12-09 07:04:41,,iOS,,SES827466
INT0000293,USR00244,DST0016,review,0.9618,2025-12-07 05:09:41,,Android,4.8,SES680911
INT0000294,USR00769,DST0011,bookmark,0.7946,2026-01-26 00:37:41,,iOS,,SES995289
INT0000295,USR00199,DST0019,like,0.6524,2025-04-04 20:36:41,,Android,,SES958914
INT0000296,USR00529,DST0028,share,0.8633,2025-06-02 23:08:41,,Web,,SES702127
INT0000297,USR00949,DST0024,like,0.6694,2025-04-16 11:44:41,,iOS,,SES595118
INT0000298,USR01853,DST0007,bookmark,0.7447,2025-09-01 06:47:41,,iOS,,SES990214
INT0000299,USR00111,DST0003,bookmark,0.7617,2025-12-11 22:06:41,,Android,,SES149757
INT0000300,USR01263,DST0029,book,1.0,2025-10-09 08:39:41,,Web,,SES441349
INT0000301,USR01816,DST0010,view,0.2566,2026-01-23 03:45:41,161.0,Android,,SES537231
INT0000302,USR00629,DST0022,view,0.287,2026-03-05 08:05:41,394.0,Android,,SES118108
INT0000303,USR00121,DST0029,book,1.0,2025-05-17 07:58:41,,iOS,,SES537679
INT0000304,USR01689,DST0017,like,0.5167,2025-06-10 08:17:41,,Desktop,,SES253103
INT0000305,USR00063,DST0017,like,0.5993,2025-03-20 07:00:41,,iOS,,SES245911
INT0000306,USR01356,DST0026,book,1.0,2025-12-22 09:27:41,,iOS,,SES265570
INT0000307,USR00299,DST0001,view,0.292,2025-11-21 23:40:41,829.0,iOS,,SES683533
INT0000308,USR00949,DST0004,like,0.5177,2025-08-31 12:20:41,,Android,,SES840815
INT0000309,USR01905,DST0005,book,1.0,2025-06-11 00:40:41,,Android,,SES538838
INT0000310,USR01604,DST0012,bookmark,0.7909,2025-09-04 21:09:41,,Android,,SES369668
INT0000311,USR01784,DST0003,book,1.0,2025-07-25 01:26:41,,Android,,SES507821
INT0000312,USR00675,DST0021,bookmark,0.703,2025-12-01 10:10:41,,Desktop,,SES464479
INT0000313,USR00872,DST0023,review,0.8105,2026-02-09 00:20:41,,iOS,4.7,SES124148
INT0000314,USR01812,DST0003,view,0.2599,2026-01-10 04:06:41,776.0,Desktop,,SES183510
INT0000315,USR01544,DST0019,review,0.9442,2025-07-24 12:01:41,,Web,4.5,SES687327
INT0000316,USR00346,DST0023,review,0.8919,2025-12-27 20:47:41,,iOS,3.6,SES234370
INT0000317,USR01149,DST0008,review,0.9279,2025-12-28 06:10:41,,iOS,3.3,SES865621
INT0000318,USR00807,DST0016,view,0.2616,2025-12-10 09:17:41,823.0,Web,,SES498456
INT0000319,USR01411,DST0022,like,0.5334,2025-06-18 00:57:41,,iOS,,SES851728
INT0000320,USR01099,DST0029,view,0.252,2025-10-24 11:56:41,356.0,Desktop,,SES661174
INT0000321,USR01490,DST0010,book,1.0,2026-01-21 07:41:41,,Web,,SES940654
INT0000322,USR01130,DST0008,share,0.8662,2025-05-28 21:38:41,,Web,,SES767081
INT0000323,USR00411,DST0003,share,0.766,2025-11-27 10:41:41,,Desktop,,SES389862
INT0000324,USR00179,DST0022,view,0.2412,2025-06-03 08:52:41,335.0,Android,,SES979787
INT0000325,USR01533,DST0021,view,0.258,2025-10-09 07:14:41,330.0,Android,,SES904785
INT0000326,USR00734,DST0025,book,1.0,2025-07-13 20:22:41,,Android,,SES693205
INT0000327,USR01957,DST0007,bookmark,0.6122,2025-04-02 22:12:41,,Web,,SES703567
INT0000328,USR00974,DST0021,book,1.0,2025-07-03 05:13:41,,iOS,,SES602894
INT0000329,USR00782,DST0014,review,0.9388,2025-04-26 11:26:41,,Web,3.0,SES313889
INT0000330,USR00403,DST0010,review,0.9496,2025-09-22 11:49:41,,Desktop,5.0,SES609576
INT0000331,USR00214,DST0012,bookmark,0.6032,2025-10-01 21:03:41,,Desktop,,SES608093
INT0000332,USR01753,DST0009,book,1.0,2025-09-01 01:49:41,,Web,,SES754364
INT0000333,USR01175,DST0003,view,0.2199,2026-01-29 00:15:41,518.0,Web,,SES873705
INT0000334,USR00088,DST0006,view,0.2759,2026-02-10 01:59:41,256.0,Android,,SES806297
INT0000335,USR01019,DST0015,bookmark,0.6179,2025-07-26 02:02:41,,Web,,SES516981
INT0000336,USR00979,DST0021,review,0.9554,2025-03-26 11:17:41,,Web,3.2,SES919227
INT0000337,USR01831,DST0019,book,1.0,2025-04-19 00:00:41,,Web,,SES413456
INT0000338,USR00197,DST0026,bookmark,0.6412,2026-01-26 00:57:41,,iOS,,SES642480
INT0000339,USR01599,DST0021,bookmark,0.688,2025-08-24 20:54:41,,Android,,SES479212
INT0000340,USR00668,DST0010,book,1.0,2025-10-22 11:06:41,,Desktop,,SES206795
INT0000341,USR00689,DST0028,share,0.7005,2026-01-21 20:55:41,,Desktop,,SES827642
INT0000342,USR00494,DST0010,view,0.1692,2025-04-07 22:31:41,346.0,Web,,SES584802
INT0000343,USR00932,DST0028,like,0.6229,2026-02-15 04:08:41,,Desktop,,SES239976
INT0000344,USR00355,DST0012,bookmark,0.6803,2026-02-09 10:43:41,,Android,,SES512622
INT0000345,USR01094,DST0011,book,1.0,2025-12-14 06:47:41,,Web,,SES679535
INT0000346,USR00037,DST0027,book,1.0,2025-11-19 07:23:41,,Android,,SES785371
INT0000347,USR00838,DST0013,view,0.1311,2025-05-14 01:50:41,176.0,iOS,,SES323771
INT0000348,USR01519,DST0024,book,1.0,2025-07-21 08:15:41,,Desktop,,SES764376
INT0000349,USR01468,DST0004,bookmark,0.718,2026-03-05 02:42:41,,Android,,SES682977
INT0000350,USR00716,DST0023,bookmark,0.7036,2025-09-21 07:26:41,,Android,,SES583896
INT0000351,USR00053,DST0007,review,0.9356,2026-02-14 21:12:41,,Android,3.9,SES136978
INT0000352,USR01926,DST0013,share,0.7978,2026-01-14 00:57:41,,Web,,SES429059
INT0000353,USR01393,DST0004,share,0.773,2025-07-14 08:52:41,,Desktop,,SES809734
INT0000354,USR00512,DST0012,like,0.5974,2026-03-10 12:02:41,,Desktop,,SES147684
INT0000355,USR01002,DST0002,share,0.8558,2025-07-11 07:16:41,,Android,,SES889872
INT0000356,USR00398,DST0020,view,0.1149,2025-11-22 05:03:41,237.0,Desktop,,SES524871
INT0000357,USR01743,DST0022,like,0.6425,2025-04-16 03:57:41,,Android,,SES305538
INT0000358,USR01441,DST0025,book,1.0,2026-01-30 09:17:41,,Web,,SES687957
INT0000359,USR01667,DST0005,share,0.7685,2026-02-20 08:39:41,,Desktop,,SES949113
INT0000360,USR01211,DST0009,book,1.0,2025-10-19 22:29:41,,iOS,,SES804872
INT0000361,USR00264,DST0007,like,0.6253,2025-04-25 23:01:41,,Desktop,,SES928079
INT0000362,USR01315,DST0018,review,0.8612,2025-08-25 09:40:41,,Web,3.8,SES490386
INT0000363,USR01434,DST0007,like,0.6638,2025-05-03 05:29:41,,iOS,,SES500604
INT0000364,USR01887,DST0015,like,0.5037,2026-02-08 23:08:41,,iOS,,SES566154
INT0000365,USR01716,DST0024,share,0.8796,2025-04-25 03:48:41,,iOS,,SES273867
INT0000366,USR00058,DST0003,bookmark,0.6486,2025-05-02 22:35:41,,Desktop,,SES277192
INT0000367,USR01110,DST0007,share,0.8555,2025-11-09 10:26:41,,Android,,SES542276
INT0000368,USR01355,DST0022,share,0.793,2026-01-18 06:24:41,,Desktop,,SES541521
INT0000369,USR01340,DST0016,book,1.0,2025-08-06 12:18:41,,Desktop,,SES688161
INT0000370,USR00102,DST0022,bookmark,0.7149,2026-02-21 00:48:41,,Web,,SES786126
INT0000371,USR00673,DST0026,share,0.8178,2025-04-02 06:09:41,,iOS,,SES738819
INT0000372,USR01397,DST0001,share,0.7066,2026-03-13 11:05:41,,Android,,SES340614
INT0000373,USR00612,DST0005,bookmark,0.741,2025-05-16 22:11:41,,Web,,SES685790
INT0000374,USR01176,DST0004,like,0.609,2025-08-03 00:31:41,,Web,,SES358581
INT0000375,USR00138,DST0020,like,0.5796,2025-10-05 19:32:41,,iOS,,SES218574
INT0000376,USR00868,DST0019,book,1.0,2025-12-02 19:33:41,,iOS,,SES308652
INT0000377,USR01583,DST0012,review,0.9243,2025-04-25 19:50:41,,Web,3.9,SES942464
INT0000378,USR00669,DST0028,view,0.196,2026-03-11 06:31:41,31.0,iOS,,SES870079
INT0000379,USR00167,DST0010,view,0.2815,2026-01-01 05:47:41,530.0,Desktop,,SES693768
INT0000380,USR01185,DST0001,like,0.6517,2025-04-25 11:08:41,,Android,,SES301584
INT0000381,USR00067,DST0012,share,0.7607,2026-03-07 07:24:41,,Web,,SES197751
INT0000382,USR01973,DST0013,bookmark,0.7269,2025-07-15 09:48:41,,Web,,SES220904
INT0000383,USR01549,DST0018,share,0.8334,2025-03-19 07:41:41,,iOS,,SES425230
INT0000384,USR00665,DST0021,book,1.0,2025-04-24 11:12:41,,iOS,,SES146774
INT0000385,USR00467,DST0008,like,0.6582,2025-11-25 04:19:41,,Web,,SES221960
INT0000386,USR01597,DST0001,bookmark,0.7718,2025-10-25 02:17:41,,Android,,SES667700
INT0000387,USR00190,DST0012,share,0.7967,2026-01-07 07:16:41,,Web,,SES941740
INT0000388,USR00978,DST0014,view,0.121,2025-10-31 06:42:41,694.0,Web,,SES538648
INT0000389,USR00700,DST0015,like,0.658,2025-08-13 11:45:41,,Web,,SES813346
INT0000390,USR00051,DST0025,like,0.6218,2025-09-09 08:24:41,,Desktop,,SES497364
INT0000391,USR01482,DST0019,book,1.0,2025-07-04 11:32:41,,Desktop,,SES919763
INT0000392,USR01123,DST0016,view,0.225,2025-09-22 09:26:41,780.0,iOS,,SES697167
INT0000393,USR01158,DST0029,share,0.7367,2025-10-27 22:06:41,,Android,,SES157854
INT0000394,USR01939,DST0015,like,0.5246,2025-03-31 08:58:41,,iOS,,SES401381
INT0000395,USR00414,DST0006,like,0.6883,2026-01-10 02:40:41,,Web,,SES497499
INT0000396,USR00047,DST0026,share,0.8904,2025-07-25 03:07:41,,Android,,SES518200
INT0000397,USR01254,DST0012,book,1.0,2026-01-15 04:29:41,,iOS,,SES630420
INT0000398,USR00704,DST0008,share,0.8723,2025-12-11 05:42:41,,Desktop,,SES917755
INT0000399,USR01940,DST0011,like,0.6924,2025-03-20 03:34:41,,Web,,SES467067
INT0000400,USR01973,DST0010,like,0.5013,2025-08-15 23:47:41,,Web,,SES939609
INT0000401,USR00062,DST0016,review,0.8893,2025-10-03 20:07:41,,iOS,3.1,SES857183
INT0000402,USR01209,DST0005,like,0.6775,2026-01-27 05:59:41,,Desktop,,SES534850
INT0000403,USR01890,DST0007,review,0.9049,2025-11-17 01:22:41,,Desktop,3.4,SES936324
INT0000404,USR01433,DST0003,bookmark,0.7135,2025-05-11 11:22:41,,Desktop,,SES424753
INT0000405,USR00616,DST0004,share,0.8113,2025-03-16 19:44:41,,Android,,SES835663
INT0000406,USR00085,DST0006,review,0.8294,2025-06-03 19:29:41,,Desktop,3.7,SES484380
INT0000407,USR01940,DST0009,view,0.1797,2025-04-12 03:49:41,430.0,iOS,,SES589126
INT0000408,USR00655,DST0021,book,1.0,2025-07-22 03:34:41,,Android,,SES340975
INT0000409,USR01778,DST0024,share,0.7585,2025-06-19 01:24:41,,Web,,SES632350
INT0000410,USR01951,DST0016,like,0.6378,2025-10-18 21:14:41,,Android,,SES372226
INT0000411,USR00688,DST0015,review,0.9327,2025-09-06 12:09:41,,Android,4.2,SES582663
INT0000412,USR00015,DST0004,bookmark,0.6865,2025-11-16 23:25:41,,iOS,,SES467418
INT0000413,USR00151,DST0019,like,0.6697,2025-07-14 03:09:41,,iOS,,SES692552
INT0000414,USR00922,DST0027,view,0.2663,2025-11-28 01:01:41,110.0,Web,,SES661539
INT0000415,USR01976,DST0021,bookmark,0.6155,2026-02-08 09:29:41,,Web,,SES730762
INT0000416,USR00338,DST0001,share,0.8718,2025-08-20 00:43:41,,Desktop,,SES966884
INT0000417,USR00488,DST0019,share,0.8034,2026-03-03 21:35:41,,Web,,SES784861
INT0000418,USR01178,DST0026,share,0.7868,2025-11-15 01:20:41,,Web,,SES411497
INT0000419,USR00392,DST0021,bookmark,0.772,2025-11-23 01:02:41,,Desktop,,SES479482
INT0000420,USR00976,DST0004,bookmark,0.7703,2026-02-23 21:17:41,,iOS,,SES743179
INT0000421,USR01876,DST0019,view,0.2526,2025-05-18 04:54:41,600.0,Desktop,,SES153020
INT0000422,USR01284,DST0001,book,1.0,2025-07-09 10:50:41,,iOS,,SES401972
INT0000423,USR01801,DST0006,share,0.7277,2026-01-13 00:23:41,,Android,,SES331550
INT0000424,USR00845,DST0026,review,0.9846,2026-01-30 21:22:41,,Android,4.4,SES255512
INT0000425,USR00956,DST0008,view,0.2888,2025-04-17 03:55:41,892.0,Web,,SES541559
INT0000426,USR01171,DST0026,view,0.2758,2025-07-07 01:45:41,630.0,Web,,SES570155
INT0000427,USR01641,DST0010,like,0.6077,2025-08-27 09:07:41,,Desktop,,SES827228
INT0000428,USR00986,DST0026,share,0.8726,2025-06-09 00:51:41,,iOS,,SES877785
INT0000429,USR00617,DST0015,book,1.0,2025-12-27 20:00:41,,Android,,SES837328
INT0000430,USR01990,DST0021,view,0.1865,2025-08-15 23:52:41,520.0,Desktop,,SES361535
INT0000431,USR01725,DST0024,book,1.0,2026-02-06 02:31:41,,Desktop,,SES749323
INT0000432,USR01010,DST0020,like,0.65,2025-07-30 03:03:41,,iOS,,SES420630
INT0000433,USR01958,DST0008,book,1.0,2026-02-21 01:14:41,,Web,,SES282994
INT0000434,USR01052,DST0016,review,0.9652,2025-05-04 02:39:41,,Android,4.9,SES343734
INT0000435,USR00568,DST0011,like,0.6677,2025-08-19 23:18:41,,iOS,,SES259936
INT0000436,USR00601,DST0025,share,0.7749,2025-11-04 00:27:41,,iOS,,SES341331
INT0000437,USR00711,DST0002,bookmark,0.6251,2025-03-29 11:09:41,,Android,,SES483398
INT0000438,USR01940,DST0012,bookmark,0.7608,2026-03-06 20:41:41,,iOS,,SES259711
INT0000439,USR01834,DST0021,book,1.0,2025-06-03 07:16:41,,Web,,SES997424
INT0000440,USR00180,DST0005,bookmark,0.6071,2026-01-08 22:18:41,,iOS,,SES962239
INT0000441,USR01501,DST0029,bookmark,0.7486,2025-07-22 22:03:41,,Desktop,,SES215422
INT0000442,USR00683,DST0023,share,0.7243,2025-10-22 02:35:41,,iOS,,SES391155
INT0000443,USR00839,DST0008,view,0.268,2026-02-21 07:21:41,738.0,Desktop,,SES348980
INT0000444,USR00648,DST0005,view,0.2748,2025-05-31 20:44:41,626.0,Desktop,,SES625310
INT0000445,USR01657,DST0012,book,1.0,2025-07-03 08:25:41,,Android,,SES881359
INT0000446,USR01568,DST0019,view,0.1219,2025-04-09 02:02:41,157.0,Desktop,,SES971427
INT0000447,USR01052,DST0017,review,0.9948,2025-09-30 22:48:41,,iOS,4.1,SES219413
INT0000448,USR00835,DST0017,share,0.8635,2025-10-15 20:46:41,,Android,,SES792939
INT0000449,USR01211,DST0013,bookmark,0.7073,2025-12-07 20:24:41,,Desktop,,SES263664
INT0000450,USR01464,DST0016,like,0.6448,2025-08-10 09:33:41,,iOS,,SES580354
INT0000451,USR00432,DST0012,share,0.8449,2025-12-13 02:27:41,,Desktop,,SES732983
INT0000452,USR00909,DST0029,review,0.9283,2025-09-08 05:02:41,,iOS,3.8,SES183289
INT0000453,USR00533,DST0013,share,0.8054,2025-10-31 06:28:41,,Web,,SES899918
INT0000454,USR01007,DST0029,view,0.1168,2025-09-18 07:37:41,315.0,iOS,,SES886950
INT0000455,USR00184,DST0017,view,0.2832,2025-03-30 23:46:41,546.0,Web,,SES549338
INT0000456,USR00679,DST0025,like,0.5939,2025-06-24 22:48:41,,Desktop,,SES820909
INT0000457,USR01142,DST0016,view,0.2184,2026-02-21 23:24:41,877.0,Android,,SES250551
INT0000458,USR00538,DST0022,view,0.1277,2025-04-13 05:42:41,609.0,Android,,SES631922
INT0000459,USR01525,DST0024,view,0.2332,2025-10-06 09:39:41,537.0,Desktop,,SES241667
INT0000460,USR00635,DST0013,view,0.1783,2025-07-04 20:25:41,35.0,Android,,SES405187
INT0000461,USR00458,DST0011,like,0.6237,2026-03-15 03:30:41,,Desktop,,SES695736
INT0000462,USR01160,DST0021,share,0.7305,2026-03-04 01:46:41,,Android,,SES647219
INT0000463,USR01241,DST0026,share,0.7655,2025-03-17 00:32:41,,iOS,,SES139169
INT0000464,USR00266,DST0008,bookmark,0.6936,2025-05-06 00:47:41,,Android,,SES791321
INT0000465,USR00756,DST0017,review,0.9258,2025-11-28 19:45:41,,Android,3.8,SES552310
INT0000466,USR00089,DST0023,review,0.9054,2025-08-12 03:55:41,,Android,4.2,SES500154
INT0000467,USR01638,DST0007,share,0.7646,2025-08-06 04:43:41,,iOS,,SES115532
INT0000468,USR00297,DST0006,bookmark,0.7073,2025-04-20 03:19:41,,Desktop,,SES346106
INT0000469,USR00947,DST0003,bookmark,0.6147,2025-12-11 21:08:41,,iOS,,SES498730
INT0000470,USR01391,DST0013,book,1.0,2026-02-20 08:24:41,,Desktop,,SES189411
INT0000471,USR00051,DST0009,share,0.8136,2025-05-06 00:10:41,,Web,,SES988142
INT0000472,USR01942,DST0013,book,1.0,2026-02-20 01:42:41,,Android,,SES147465
INT0000473,USR00452,DST0009,view,0.1562,2025-12-26 22:43:41,14.0,Web,,SES190097
INT0000474,USR01429,DST0023,like,0.6272,2025-08-21 09:26:41,,Web,,SES534184
INT0000475,USR00003,DST0019,book,1.0,2026-02-16 11:53:41,,iOS,,SES172570
INT0000476,USR00045,DST0007,view,0.1525,2025-05-17 23:53:41,340.0,Desktop,,SES728771
INT0000477,USR00551,DST0026,view,0.191,2025-07-28 04:03:41,647.0,Desktop,,SES103890
INT0000478,USR01238,DST0008,like,0.6416,2025-04-29 01:16:41,,Desktop,,SES415054
INT0000479,USR00146,DST0001,share,0.7902,2025-04-16 20:46:41,,Desktop,,SES515841
INT0000480,USR00495,DST0003,book,1.0,2025-08-13 09:14:41,,Android,,SES273794
INT0000481,USR00660,DST0008,share,0.7562,2025-12-06 07:53:41,,Web,,SES688702
INT0000482,USR00776,DST0025,book,1.0,2025-11-08 20:21:41,,iOS,,SES524974
INT0000483,USR01656,DST0004,view,0.2976,2025-10-28 11:12:41,887.0,iOS,,SES785603
INT0000484,USR00985,DST0011,review,0.9868,2025-10-28 11:30:41,,Android,4.9,SES177473
INT0000485,USR00906,DST0004,review,0.9232,2025-06-09 21:41:41,,Web,3.6,SES949507
INT0000486,USR00731,DST0011,review,0.9038,2026-02-17 09:08:41,,Web,3.7,SES269616
INT0000487,USR00469,DST0019,view,0.196,2025-03-14 20:43:41,637.0,iOS,,SES503415
INT0000488,USR01284,DST0013,bookmark,0.6223,2025-11-03 02:30:41,,Desktop,,SES326970
INT0000489,USR01970,DST0019,bookmark,0.631,2025-05-31 02:14:41,,Web,,SES986882
INT0000490,USR01078,DST0013,bookmark,0.7243,2025-09-29 10:06:41,,Android,,SES373441
INT0000491,USR01437,DST0003,like,0.5402,2025-09-30 10:23:41,,Android,,SES551329
INT0000492,USR00013,DST0012,bookmark,0.7745,2025-05-17 23:20:41,,Android,,SES507456
INT0000493,USR00280,DST0011,view,0.1786,2025-07-27 07:43:41,415.0,iOS,,SES959423
INT0000494,USR01214,DST0018,book,1.0,2025-08-29 06:55:41,,Android,,SES988096
INT0000495,USR01790,DST0008,review,0.9964,2025-12-16 07:49:41,,iOS,3.7,SES232270
INT0000496,USR01238,DST0027,book,1.0,2025-04-07 22:14:41,,Android,,SES799633
INT0000497,USR01579,DST0024,view,0.1166,2025-06-21 04:14:41,263.0,Android,,SES246082
INT0000498,USR01941,DST0003,like,0.6345,2025-12-11 05:06:41,,Desktop,,SES972633
INT0000499,USR01174,DST0020,view,0.2528,2025-10-08 10:32:41,206.0,iOS,,SES177150
INT0000500,USR00126,DST0009,book,1.0,2026-01-30 03:04:41,,Desktop,,SES997663
INT0000501,USR01846,DST0012,bookmark,0.6277,2025-12-11 00:20:41,,iOS,,SES122010
INT0000502,USR00842,DST0007,view,0.2053,2026-02-04 03:17:41,34.0,iOS,,SES298792
INT0000503,USR00847,DST0009,view,0.2381,2026-01-28 21:50:41,872.0,Desktop,,SES555653
INT0000504,USR00561,DST0001,like,0.6563,2026-02-15 00:45:41,,iOS,,SES926690
INT0000505,USR01843,DST0018,like,0.627,2025-09-25 02:53:41,,Web,,SES734402
INT0000506,USR01733,DST0020,review,0.9814,2025-10-13 03:40:41,,Web,4.4,SES391945
INT0000507,USR01557,DST0008,book,1.0,2025-05-12 21:43:41,,iOS,,SES331511
INT0000508,USR00095,DST0014,bookmark,0.6049,2025-09-01 06:08:41,,Web,,SES722678
INT0000509,USR01383,DST0022,book,1.0,2025-12-11 11:23:41,,Android,,SES280072
INT0000510,USR01889,DST0012,review,0.878,2025-07-13 09:34:41,,Android,3.8,SES859670
INT0000511,USR01980,DST0013,share,0.8017,2025-03-18 01:03:41,,Web,,SES461444
INT0000512,USR01348,DST0020,review,0.994,2026-01-01 02:02:41,,Web,5.0,SES994136
INT0000513,USR01186,DST0011,bookmark,0.7632,2026-02-26 21:28:41,,Android,,SES602775
INT0000514,USR01384,DST0007,share,0.8055,2025-09-12 08:05:41,,Desktop,,SES552029
INT0000515,USR00214,DST0004,like,0.6111,2025-03-21 20:47:41,,Desktop,,SES361352
INT0000516,USR00066,DST0024,review,0.9275,2025-05-25 11:53:41,,iOS,4.9,SES979294
INT0000517,USR01771,DST0006,view,0.1079,2026-02-03 09:38:41,738.0,Desktop,,SES470296
INT0000518,USR01562,DST0010,review,0.9234,2025-03-26 04:32:41,,Desktop,3.5,SES806129
INT0000519,USR00143,DST0014,book,1.0,2025-10-03 05:28:41,,iOS,,SES755051
INT0000520,USR01498,DST0024,bookmark,0.7419,2025-04-24 20:56:41,,Android,,SES748484
INT0000521,USR00622,DST0023,review,0.8416,2025-04-07 19:37:41,,Desktop,3.0,SES573743
INT0000522,USR00276,DST0005,like,0.5307,2025-06-20 04:07:41,,iOS,,SES959071
INT0000523,USR01311,DST0009,like,0.5662,2026-01-02 00:18:41,,Android,,SES735588
INT0000524,USR00230,DST0028,share,0.88,2025-09-28 11:10:41,,Web,,SES109699
INT0000525,USR00510,DST0007,view,0.1508,2025-10-24 07:40:41,599.0,Desktop,,SES104492
INT0000526,USR00063,DST0022,review,0.8658,2026-02-12 22:55:41,,Desktop,3.6,SES708286
INT0000527,USR01937,DST0014,book,1.0,2025-08-23 20:05:41,,Desktop,,SES745161
INT0000528,USR01174,DST0023,share,0.766,2025-08-31 06:34:41,,iOS,,SES830138
INT0000529,USR00334,DST0005,book,1.0,2025-11-03 10:04:41,,Web,,SES346427
INT0000530,USR00717,DST0009,book,1.0,2025-09-05 02:02:41,,Web,,SES148992
INT0000531,USR01581,DST0004,view,0.1232,2025-10-23 00:53:41,461.0,iOS,,SES521386
INT0000532,USR00083,DST0008,view,0.2966,2025-09-14 11:24:41,728.0,Desktop,,SES223451
INT0000533,USR01714,DST0018,share,0.8654,2026-01-20 02:47:41,,Web,,SES825757
INT0000534,USR01574,DST0010,book,1.0,2025-12-28 08:52:41,,Web,,SES566529
INT0000535,USR01016,DST0020,review,0.9979,2025-12-20 02:25:41,,Web,4.5,SES590456
INT0000536,USR00844,DST0005,share,0.7208,2025-03-15 06:57:41,,Desktop,,SES140869
INT0000537,USR01635,DST0025,view,0.2756,2025-06-26 08:09:41,539.0,Desktop,,SES163740
INT0000538,USR00016,DST0017,like,0.5865,2026-01-04 12:01:41,,iOS,,SES107374
INT0000539,USR01407,DST0016,bookmark,0.6234,2026-01-18 11:00:41,,iOS,,SES589205
INT0000540,USR00216,DST0021,bookmark,0.7825,2025-12-06 11:11:41,,Web,,SES968985
INT0000541,USR00299,DST0017,bookmark,0.7122,2026-02-10 22:58:41,,Web,,SES913634
INT0000542,USR00481,DST0019,share,0.8793,2025-03-17 10:39:41,,Desktop,,SES715918
INT0000543,USR00583,DST0020,review,0.8594,2025-08-03 05:53:41,,Web,4.7,SES424751
INT0000544,USR00568,DST0004,view,0.1904,2026-02-05 05:42:41,674.0,iOS,,SES412180
INT0000545,USR01575,DST0015,bookmark,0.6782,2025-07-20 06:01:41,,iOS,,SES740914
INT0000546,USR01057,DST0011,book,1.0,2026-01-02 08:47:41,,Web,,SES572320
INT0000547,USR01040,DST0025,like,0.5994,2025-09-24 10:57:41,,Web,,SES963828
INT0000548,USR00447,DST0010,book,1.0,2026-02-20 23:15:41,,Desktop,,SES588313
INT0000549,USR01961,DST0013,view,0.276,2026-01-28 19:55:41,525.0,iOS,,SES506747
INT0000550,USR01196,DST0006,like,0.6431,2025-06-19 09:01:41,,Web,,SES236205
INT0000551,USR01954,DST0018,bookmark,0.6375,2025-05-24 07:44:41,,iOS,,SES266327
INT0000552,USR00940,DST0008,bookmark,0.7618,2025-07-26 20:36:41,,iOS,,SES234174
INT0000553,USR00504,DST0009,share,0.7659,2025-07-17 06:44:41,,Web,,SES461419
INT0000554,USR01424,DST0015,view,0.2826,2025-06-22 08:43:41,276.0,Web,,SES690978
INT0000555,USR00562,DST0026,share,0.8102,2026-02-16 22:04:41,,iOS,,SES600809
INT0000556,USR01387,DST0024,view,0.2685,2025-06-09 00:22:41,559.0,iOS,,SES788091
INT0000557,USR01455,DST0021,view,0.1729,2025-03-17 03:47:41,383.0,Web,,SES950687
INT0000558,USR01925,DST0011,review,0.8857,2025-11-25 10:55:41,,Web,4.8,SES326898
INT0000559,USR00476,DST0021,like,0.6716,2026-02-25 08:26:41,,Android,,SES644786
INT0000560,USR00365,DST0023,book,1.0,2025-05-26 09:20:41,,Android,,SES292667
INT0000561,USR01940,DST0022,like,0.6128,2025-05-07 10:13:41,,Android,,SES552634
INT0000562,USR01318,DST0015,view,0.2835,2025-06-29 01:40:41,321.0,Android,,SES579299
INT0000563,USR00894,DST0020,share,0.8456,2025-06-22 03:12:41,,iOS,,SES716736
INT0000564,USR01505,DST0021,view,0.2481,2025-05-10 20:18:41,350.0,iOS,,SES126099
